time, total_mem, dirty, cache, used_mem
0.000000, 268000.000000, 0.000000, 0.000000, 0.000000
0.000000, 268000.000000, 0.000000, 100.000000, 100.000000
0.000000, 268000.000000, 0.000000, 200.000000, 200.000000
0.000000, 268000.000000, 0.000000, 300.000000, 300.000000
0.000000, 268000.000000, 0.000000, 400.000000, 400.000000
0.000000, 268000.000000, 0.000000, 500.000000, 500.000000
0.000000, 268000.000000, 0.000000, 600.000000, 600.000000
0.000000, 268000.000000, 0.000000, 700.000000, 700.000000
0.000000, 268000.000000, 0.000000, 800.000000, 800.000000
58.064516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.064516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.064516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.064516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.064516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.064516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.064516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.064516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.064516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.504516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.504516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.504516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.504516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.504516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.504516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.504516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.504516, 268000.000000, 0.000000, 27000.000000, 54000.000000
58.504516, 268000.000000, 0.000000, 27000.000000, 54000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 81000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 81000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 81000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 81000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 81000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 81000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 81000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 81000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 81000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 54000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 54000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 54000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 54000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 54000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 54000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 54000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 54000.000000
67.214193, 268000.000000, 27000.000000, 54000.000000, 54000.000000
75.923871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
75.923871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
75.923871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
75.923871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
75.923871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
75.923871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
75.923871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
75.923871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
75.923871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
76.363871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
76.363871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
76.363871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
76.363871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
76.363871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
76.363871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
76.363871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
76.363871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
76.363871, 268000.000000, 27000.000000, 54000.000000, 81000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 108000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 108000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 108000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 108000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 108000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 108000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 108000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 108000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 108000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 81000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 81000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 81000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 81000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 81000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 81000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 81000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 81000.000000
85.073548, 268000.000000, 54000.000000, 81000.000000, 81000.000000
93.783225, 268000.000000, 52300.000000, 81000.000000, 108000.000000
93.783225, 268000.000000, 52300.000000, 81000.000000, 108000.000000
93.783225, 268000.000000, 52300.000000, 81000.000000, 108000.000000
93.783225, 268000.000000, 52300.000000, 81000.000000, 108000.000000
93.783225, 268000.000000, 52300.000000, 81000.000000, 108000.000000
93.783225, 268000.000000, 52300.000000, 81000.000000, 108000.000000
93.783225, 268000.000000, 52300.000000, 81000.000000, 108000.000000
93.783225, 268000.000000, 52300.000000, 81000.000000, 108000.000000
93.783225, 268000.000000, 52300.000000, 81000.000000, 108000.000000
94.223225, 268000.000000, 52100.000000, 81000.000000, 108000.000000
94.223225, 268000.000000, 52100.000000, 81000.000000, 108000.000000
94.223225, 268000.000000, 52100.000000, 81000.000000, 108000.000000
94.223225, 268000.000000, 52100.000000, 81000.000000, 108000.000000
94.223225, 268000.000000, 52100.000000, 81000.000000, 108000.000000
94.223225, 268000.000000, 52100.000000, 81000.000000, 108000.000000
94.223225, 268000.000000, 52100.000000, 81000.000000, 108000.000000
94.223225, 268000.000000, 52100.000000, 81000.000000, 108000.000000
94.223225, 268000.000000, 52100.000000, 81000.000000, 108000.000000
119.402432, 268000.000000, 68900.000000, 105500.000000, 132500.000000
120.047241, 268000.000000, 69000.000000, 105600.000000, 129600.000000
122.893888, 268000.000000, 70300.000000, 108000.000000, 129000.000000
122.894422, 268000.000000, 70300.000000, 108000.000000, 126000.000000
122.894646, 268000.000000, 70300.000000, 108000.000000, 123000.000000
122.894840, 268000.000000, 70300.000000, 108000.000000, 120000.000000
122.991022, 268000.000000, 70200.000000, 108000.000000, 117000.000000
122.991022, 268000.000000, 70200.000000, 108000.000000, 117000.000000
122.991022, 268000.000000, 70200.000000, 108000.000000, 117000.000000
