no_pipeline,makespan,readtime,writetime
1,24.30400013923645,7.856000185012817,2.9700000286102295
6,313.6069996356964,203.54199981689453,22.58399987220764
11,956.0639998912811,646.4730007648468,144.49200010299683
16,3624.598000049591,1367.1429998874664,2013.4279997348785
21,7697.632000684738,2340.5060000419617,5023.519000291824
26,11803.268000602722,3578.654000043869,7814.637001276016
31,11057.632000207901,4942.103000164032,5836.173000097275
