################################################################################
# Collectl:   V4.3.1-1  HiRes: 1  Options: -sCDnfM -omT --dskopts z --netopts o --nfsopts z -i 1 --sep , -P -f export_nfs_single/collectl --procfilt P p 
# Host:       comp08  DaemonOpts: 
# Booted:     1603905389.23 [20201028-13:16:29]
# Distro:     CentOS Linux release 8.2.2004 (Core)   Platform: 
# Date:       20201105-231933  Secs: 1604636373 TZ: -0500
# SubSys:     CDnfM Options: mT Interval: 1 NumCPUs: 64 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 1000.108 Cores: 16  Siblings: 32 Nodes: 2
# Kernel:     4.18.0-193.19.1.el8_2.x86_64  Memory: 262284208 kB  Swap: 4194300 kB
# NumDisks:   9 DiskNames: sda sdb sdc sdd sde sdf dm-0 dm-1 dm-2
# NumNets:    3 NetNames: ens4f0:25000 ens4f1:?? lo:??
# SCSI:       DA:2:00:00:00 DA:3:00:00:00 DA:4:00:00:00 DA:5:00:00:00 DA:6:00:00:00 DA:7:00:00:00
################################################################################
#Date,Time,[NET]RxPktTot,[NET]TxPktTot,[NET]RxKBTot,[NET]TxKBTot,[NET]RxCmpTot,[NET]RxMltTot,[NET]TxCmpTot,[NET]RxErrsTot,[NET]TxErrsTot,[NFS]ReadsS,[NFS]WritesS,[NFS]MetaS,[NFS]CommitS,[NFS]Udp,[NFS]Tcp,[NFS]TcpConn,[NFS]BadAuth,[NFS]BadClient,[NFS]ReadsC,[NFS]WritesC,[NFS]MetaC,[NFS]CommitC,[NFS]Retrans,[NFS]AuthRef
20201105,23:20:22.001,750160,3205,1111230,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,1035
20201105,23:20:23.001,750186,3221,1111231,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,1035
20201105,23:20:24.001,741605,3284,1098474,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,1020
20201105,23:20:25.001,747902,3385,1107884,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,1035
20201105,23:20:26.001,771152,3688,1142208,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,1065
20201105,23:20:27.001,761885,3367,1128573,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,1050
20201105,23:20:28.001,751244,3804,1112762,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,1035
20201105,23:20:29.001,752245,3690,1114301,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,1035
20201105,23:20:30.001,741968,3392,1099114,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,1025
20201105,23:20:31.001,744390,3756,1102642,453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1030,0,0,0,0,1030
20201105,23:20:32.001,752416,3438,1114501,434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,1035
20201105,23:20:33.001,747948,3874,1107961,463,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,2,0,0,1037
20201105,23:20:34.001,754308,3565,1117364,444,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,1,0,0,1036
20201105,23:20:35.001,745061,3413,1103635,429,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,1035
20201105,23:20:36.001,736978,3347,1091656,431,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1017,1,0,1,0,1019
20201105,23:20:37.001,742659,3155,1100061,412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,1023
20201105,23:20:38.001,732994,3171,1085765,411,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,1005
20201105,23:20:39.001,754265,3201,1117238,418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,1050
20201105,23:20:40.001,752471,3165,1114589,414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,1035
20201105,23:20:41.001,764417,3074,1132238,412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,1050
20201105,23:20:42.001,5695,33,8446,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14
20201105,23:20:43.001,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:44.001,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:45.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:46.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:47.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:48.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:49.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:50.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:51.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:52.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:53.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:54.001,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:55.001,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:56.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:57.001,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:58.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:20:59.001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:00.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:01.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:02.001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:03.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:04.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:05.001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:06.001,5,11,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
20201105,23:21:07.001,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:08.001,6,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:09.001,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:10.001,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:11.001,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:12.001,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:13.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:14.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:15.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:16.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:17.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:18.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:19.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:20.001,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:21.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:22.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:23.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:24.001,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:25.001,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:26.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:27.001,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:28.001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:29.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:30.001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:31.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:32.001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:33.001,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
20201105,23:21:34.001,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20201105,23:21:35.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:36.001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:37.001,8,13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
20201105,23:21:38.001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:39.001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:40.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:41.001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:42.001,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20201105,23:21:43.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:44.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:45.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:46.001,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:47.001,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:48.001,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:49.001,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:50.001,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:51.001,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:52.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:53.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:54.001,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:55.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:56.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:57.001,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:58.001,6,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:21:59.001,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:00.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:01.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:02.001,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:03.001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:04.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:05.001,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:06.001,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:07.001,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:08.001,6,11,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
20201105,23:22:09.001,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:10.001,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:11.001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:12.001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:13.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:14.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:15.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:16.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:17.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:18.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:19.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:20.001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:21.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:22.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:23.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:24.001,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:25.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:26.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:27.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:28.001,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:29.001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:30.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:31.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:32.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:33.001,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
20201105,23:22:34.001,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20201105,23:22:35.001,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:36.001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:37.001,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:38.001,6,9,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
20201105,23:22:39.001,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:40.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:41.001,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:42.001,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:43.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:44.001,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20201105,23:22:45.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:46.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:47.001,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:48.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:49.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:50.001,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201105,23:22:51.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
